STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	TEMP [C] 	
3 	 57 	 1005 	0 	 3 	 86 	-0.28 	 0.4375 	 0.02625 	23.7 	
0 	 30 	 1033 	0 	 1 	 88 	-0.42875 	 0.56 	 0.70875 	23.7 	
-6 	 11 	 1016 	0 	 0 	 90 	-0.23625 	 0.4375 	 -0.46375 	23.7 	
-33 	 73 	 999 	-1 	 4 	 85 	-0.46375 	 0.1925 	 -0.91875 	23.7 	
-15 	 53 	 1032 	0 	 2 	 87 	-0.6825 	 0.595 	 2.52 	23.8 	
25 	 32 	 1017 	1 	 1 	 88 	-0.65625 	 0.07 	 3.1325 	23.8 	
-27 	 85 	 994 	-1 	 4 	 85 	-0.30625 	 0.1925 	 1.9775 	23.7 	
2 	 75 	 1014 	0 	 4 	 85 	-0.105 	 0.58625 	 4.48 	23.7 	
-2 	 42 	 1028 	0 	 2 	 87 	-0.18375 	 0.69125 	 5.83625 	23.7 	
37 	 40 	 1019 	2 	 2 	 87 	-0.04375 	 0.1575 	 5.04 	23.7 	
30 	 54 	 1019 	1 	 3 	 86 	0.11375 	 0.21875 	 1.4525 	23.7 	
13 	 34 	 1010 	0 	 1 	 88 	-0.02625 	 0.60375 	 -0.98 	23.7 	
-6 	 55 	 1022 	0 	 3 	 86 	0.0875 	 -0.07 	 -2.835 	23.7 	
-27 	 42 	 1029 	-1 	 2 	 87 	-0.20125 	 0.28 	 -3.89375 	23.7 	
-54 	 20 	 1021 	-3 	 1 	 86 	0.28 	 0.105 	 -4.0775 	23.7 	
-56 	 87 	 994 	-3 	 5 	 84 	0.2975 	 0.5425 	 -2.8175 	23.7 	
-36 	 51 	 1023 	-2 	 2 	 87 	-0.49875 	 0.77875 	 0.93625 	23.7 	
5 	 48 	 1017 	0 	 2 	 87 	0.6475 	 -0.245 	 3.57 	23.7 	
24 	 25 	 1013 	1 	 1 	 88 	0.65625 	 0.58625 	 3.61375 	23.7 	
32 	 -3 	 1003 	1 	 0 	 88 	-0.0875 	 0.035 	 1.14625 	23.7 	
9 	 4 	 1039 	0 	 0 	 89 	-0.2975 	 0.35 	 -1.67125 	23.7 	
11 	 25 	 1001 	0 	 1 	 88 	0.42 	 0.69125 	 -2.5725 	23.7 	
-3 	 13 	 1017 	0 	 0 	 90 	-0.06125 	 0.28 	 -2.65125 	23.7 	
15 	 4 	 1018 	0 	 0 	 89 	-0.21875 	 0.27125 	 -2.68625 	23.7 	
-4 	 7 	 1022 	0 	 0 	 90 	0.0175 	 0.28875 	 -3.98125 	23.7 	
-11 	 14 	 1012 	0 	 0 	 89 	0.245 	 0.65625 	 -3.47375 	23.7 	
29 	 -17 	 1024 	1 	 0 	 88 	-0.245 	 0.35875 	 -2.54625 	23.7 	
24 	 -11 	 1017 	1 	 0 	 88 	0.14 	 0.49 	 -4.10375 	23.7 	
8 	 -22 	 1019 	0 	 -1 	 88 	0.105 	 0.0875 	 -6.055 	23.7 	
-42 	 -1 	 1008 	-2 	 0 	 87 	0.62125 	 0.3675 	 -6.195 	23.7 	
-40 	 -8 	 1029 	-2 	 0 	 87 	0 	 0.735 	 -2.66 	23.8 	
-12 	 -21 	 1024 	0 	 -1 	 88 	0.0525 	 0.02625 	 -1.2425 	23.8 	
0 	 19 	 1010 	0 	 1 	 88 	0.53375 	 0.56 	 -1.32125 	23.7 	
16 	 6 	 1016 	0 	 0 	 89 	0.27125 	 0.5775 	 -1.9425 	23.7 	
14 	 -11 	 1014 	0 	 0 	 89 	-0.11375 	 0.1575 	 -3.675 	23.7 	
12 	 -43 	 1051 	0 	 -2 	 87 	-1.1725 	 0.0175 	 -5.46 	23.7 	
-40 	 34 	 994 	-2 	 1 	 87 	0.95375 	 0.81375 	 -5.985 	23.7 	
-25 	 2 	 1012 	-1 	 0 	 88 	-0.3325 	 0.27125 	 -2.73 	23.7 	
-22 	 -11 	 1020 	-1 	 0 	 88 	-0.1575 	 0.4375 	 -1.47875 	23.7 	
-21 	 22 	 1005 	-1 	 1 	 88 	-0.18375 	 0.25375 	 -0.88375 	23.7 	
8 	 30 	 1021 	0 	 1 	 88 	-0.105 	 0.20125 	 -0.32375 	23.8 	
-8 	 26 	 1009 	0 	 1 	 88 	0.2275 	 0.2275 	 -0.35875 	23.8 	
-11 	 20 	 1003 	0 	 1 	 88 	0.07 	 0.63875 	 0.65625 	23.7 	
2 	 -3 	 1032 	0 	 0 	 90 	-0.56875 	 0.23625 	 0.49875 	23.7 	
-40 	 14 	 1014 	-2 	 0 	 87 	-0.14 	 0.37625 	 -0.41125 	23.7 	
-42 	 27 	 1024 	-2 	 1 	 87 	-0.30625 	 0.53375 	 1.68875 	23.7 	
-22 	 23 	 1013 	-1 	 1 	 88 	0.16625 	 0.735 	 4.62875 	23.7 	
23 	 6 	 1023 	1 	 0 	 88 	0.11375 	 0.595 	 5.845 	23.7 	
25 	 5 	 1019 	1 	 0 	 88 	0.0525 	 0.14875 	 3.92 	23.7 	
0 	 18 	 1005 	0 	 1 	 88 	-0.00875 	 0.385 	 2.135 	23.7 	
-6 	 26 	 1026 	0 	 1 	 88 	-0.63 	 0.28 	 2.09125 	23.7 	
-31 	 20 	 1019 	-1 	 1 	 88 	-0.4725 	 0.56875 	 3.24625 	23.7 	
-35 	 34 	 1012 	-2 	 1 	 87 	-0.1225 	 0.5425 	 6.2825 	23.7 	
-10 	 46 	 1011 	0 	 2 	 87 	-0.39375 	 0.5425 	 8.89 	23.7 	
-10 	 21 	 1019 	0 	 1 	 88 	-0.4375 	 0.72625 	 10.5438 	23.7 	
24 	 13 	 1016 	1 	 0 	 88 	-0.56 	 0.0175 	 10.3425 	23.7 	
-1 	 12 	 1013 	0 	 0 	 90 	-0.14875 	 0.63875 	 8.4 	23.7 	
-12 	 11 	 1020 	0 	 0 	 89 	0 	 0.525 	 7.4375 	23.7 	
-36 	 32 	 1018 	-2 	 1 	 87 	-0.00875 	 0.7175 	 7.30625 	23.8 	
6 	 27 	 1022 	0 	 1 	 88 	0.07875 	 0.93625 	 9.0475 	23.8 	
-6 	 56 	 1014 	0 	 3 	 86 	-0.00875 	 0.83125 	 8.295 	23.7 	
14 	 64 	 1011 	0 	 3 	 86 	0.2275 	 0.63875 	 8.505 	23.7 	
-2 	 47 	 1023 	0 	 2 	 87 	0.21 	 0.69125 	 8.47875 	23.7 	
17 	 47 	 1012 	1 	 2 	 87 	0.14 	 0.35875 	 8.56625 	23.7 	
20 	 39 	 1018 	1 	 2 	 87 	0.1225 	 0.385 	 7.35 	23.7 	
15 	 37 	 1014 	0 	 2 	 87 	0.525 	 0.55125 	 5.6175 	23.7 	
0 	 22 	 1024 	0 	 1 	 88 	0.3325 	 0.9275 	 4.54125 	23.7 	
3 	 35 	 1020 	0 	 1 	 88 	0.84875 	 1.05 	 4.57625 	23.7 	
7 	 20 	 1020 	0 	 1 	 88 	0.98 	 0.98875 	 3.85 	23.7 	
-9 	 34 	 1008 	0 	 1 	 88 	1.2425 	 0.60375 	 3.185 	23.7 	
0 	 5 	 1022 	0 	 0 	 90 	1.015 	 0.3325 	 3.0275 	23.8 	
-19 	 15 	 1013 	-1 	 0 	 88 	0.8225 	 0.35875 	 2.0125 	23.8 	
-10 	 9 	 1027 	0 	 0 	 89 	0.4025 	 1.09375 	 3.00125 	23.8 	
21 	 3 	 1013 	1 	 0 	 88 	0.7875 	 0.6125 	 3.19375 	23.8 	
23 	 -17 	 1020 	1 	 0 	 88 	0.42 	 0.23625 	 0.8925 	23.7 	
-4 	 -9 	 1013 	0 	 0 	 90 	0.455 	 0.48125 	 -0.9975 	23.7 	
-33 	 13 	 1008 	-1 	 0 	 88 	0.49 	 0.69125 	 -0.00875 	23.8 	
-18 	 13 	 1022 	-1 	 0 	 88 	0.4025 	 0.49 	 1.93375 	23.8 	
-17 	 15 	 1017 	0 	 0 	 89 	0.4375 	 0.58625 	 2.52 	23.7 	
-17 	 44 	 1023 	-1 	 2 	 87 	0.91 	 0.5075 	 3.63125 	23.7 	
1 	 33 	 1007 	0 	 1 	 88 	0.6475 	 0.2625 	 4.89125 	23.7 	
15 	 32 	 1011 	0 	 1 	 88 	0.58625 	 0.735 	 5.53 	23.7 	
24 	 9 	 1014 	1 	 0 	 88 	0.07 	 0.62125 	 4.8125 	23.7 	
14 	 -19 	 1028 	0 	 -1 	 88 	-0.11375 	 0.69125 	 3.38625 	23.7 	
2 	 -3 	 1025 	0 	 0 	 90 	0.16625 	 0.35875 	 2.19625 	23.8 	
-16 	 17 	 1009 	0 	 0 	 89 	0.13125 	 0.595 	 2.14375 	23.8 	
-28 	 15 	 1024 	-1 	 0 	 88 	0.1575 	 0.67375 	 3.2725 	23.7 	
-15 	 17 	 1010 	0 	 0 	 89 	0.48125 	 0.6825 	 5.08375 	23.7 	
-6 	 7 	 1021 	0 	 0 	 90 	0.63 	 0.8925 	 5.64375 	23.8 	
13 	 5 	 1020 	0 	 0 	 89 	0.48125 	 0.735 	 5.45125 	23.8 	
9 	 12 	 1006 	0 	 0 	 89 	0.35875 	 0.9975 	 4.7775 	23.7 	
20 	 11 	 1014 	1 	 0 	 88 	-0.83125 	 0.735 	 4.585 	23.7 	
20 	 -5 	 1017 	1 	 0 	 88 	-0.8575 	 0.49875 	 3.61375 	23.7 	
6 	 -28 	 1026 	0 	 -1 	 88 	0.105 	 0.525 	 2.37125 	23.7 	
10 	 -31 	 1014 	0 	 -1 	 88 	0.09625 	 0.67375 	 1.505 	23.7 	
-2 	 -35 	 1011 	0 	 -1 	 88 	-0.1575 	 0.6825 	 0.4025 	23.7 	
-10 	 -61 	 1026 	0 	 -3 	 86 	-0.1925 	 0.665 	 0.3675 	23.7 	
-12 	 -50 	 1023 	0 	 -2 	 87 	0.09625 	 0.60375 	 0.7875 	23.7 	
-5 	 -30 	 1013 	0 	 -1 	 88 	-0.06125 	 0.62125 	 1.3825 	23.7 	
-2 	 6 	 1017 	0 	 0 	 90 	-0.035 	 0.63 	 1.6975 	23.7 	
5 	 22 	 1018 	0 	 1 	 88 	0.175 	 0.7 	 1.98625 	23.7 	
6 	 24 	 1017 	0 	 1 	 88 	0.5425 	 0.77875 	 1.4875 	23.7 	
2 	 27 	 1016 	0 	 1 	 88 	0.67375 	 0.7525 	 0.9275 	23.7 	
-5 	 34 	 1017 	0 	 1 	 88 	0.55125 	 0.69125 	 0.315 	23.7 	
-11 	 39 	 1015 	0 	 2 	 87 	0.385 	 0.69125 	 -0.37625 	23.7 	
-12 	 40 	 1016 	0 	 2 	 87 	0.1575 	 0.62125 	 -0.53375 	23.7 	
-9 	 37 	 1017 	0 	 2 	 87 	-0.0525 	 0.56 	 -0.46375 	23.7 	
-3 	 34 	 1017 	0 	 1 	 88 	-0.11375 	 0.5075 	 -0.4025 	23.7 	
0 	 31 	 1017 	0 	 1 	 88 	-0.14875 	 0.4725 	 -0.4025 	23.7 	
3 	 29 	 1018 	0 	 1 	 88 	-0.13125 	 0.5075 	 -0.5775 	23.7 	
1 	 30 	 1017 	0 	 1 	 88 	-0.0525 	 0.55125 	 -0.8575 	23.8 	
0 	 31 	 1017 	0 	 1 	 88 	-0.035 	 0.5425 	 -0.9625 	23.8 	
-3 	 32 	 1017 	0 	 1 	 88 	0.04375 	 0.5775 	 -1.015 	23.7 	
-5 	 34 	 1018 	0 	 1 	 88 	0.07 	 0.5775 	 -0.86625 	23.7 	
-5 	 33 	 1018 	0 	 1 	 88 	0.07 	 0.51625 	 -0.7525 	23.7 	
-3 	 34 	 1016 	0 	 1 	 88 	0.06125 	 0.49875 	 -0.58625 	23.7 	
-2 	 32 	 1017 	0 	 1 	 88 	0 	 0.5075 	 -0.455 	23.7 	
-2 	 32 	 1018 	0 	 1 	 88 	0.09625 	 0.48125 	 -0.51625 	23.7 	
0 	 31 	 1016 	0 	 1 	 88 	0.21 	 0.42 	 -0.4025 	23.7 	
-1 	 31 	 1016 	0 	 1 	 88 	0.2625 	 0.4025 	 -0.385 	23.7 	
0 	 33 	 1016 	0 	 1 	 88 	0.28 	 0.385 	 -0.35 	23.7 	
-4 	 35 	 1016 	0 	 1 	 88 	0.2275 	 0.41125 	 -0.315 	23.7 	
-5 	 35 	 1017 	0 	 2 	 87 	0.1575 	 0.42875 	 -0.3325 	23.8 	
-5 	 35 	 1016 	0 	 1 	 88 	0.20125 	 0.39375 	 -0.27125 	23.8 	
-4 	 35 	 1016 	0 	 1 	 88 	0.23625 	 0.37625 	 -0.28 	23.7 	
-2 	 33 	 1018 	0 	 1 	 88 	0.1225 	 0.3675 	 -0.28 	23.7 	
0 	 32 	 1017 	0 	 1 	 88 	0.11375 	 0.3675 	 -0.2975 	23.7 	
-1 	 33 	 1017 	0 	 1 	 88 	0.07 	 0.4025 	 -0.34125 	23.7 	
0 	 32 	 1017 	0 	 1 	 88 	0.13125 	 0.385 	 -0.32375 	23.8 	
-1 	 33 	 1018 	0 	 1 	 88 	0.25375 	 0.39375 	 -0.23625 	23.8 	
-2 	 32 	 1018 	0 	 1 	 88 	0.51625 	 0.34125 	 -0.18375 	23.7 	
-2 	 33 	 1017 	0 	 1 	 88 	0.79625 	 0.27125 	 -0.175 	23.7 	
-3 	 35 	 1012 	0 	 2 	 87 	0.76125 	 0.30625 	 -0.18375 	23.7 	
-3 	 36 	 1014 	0 	 2 	 87 	0.2975 	 0.46375 	 -0.1225 	23.7 	
-4 	 37 	 1015 	0 	 2 	 87 	-0.07875 	 0.595 	 -0.04375 	23.8 	
-5 	 37 	 1016 	0 	 2 	 87 	-0.3675 	 0.6825 	 -0.04375 	23.8 	
-4 	 34 	 1020 	0 	 1 	 88 	-0.42 	 0.67375 	 -0.02625 	23.8 	
0 	 34 	 1014 	0 	 1 	 88 	-0.18375 	 0.58625 	 -0.105 	23.8 	
0 	 31 	 1020 	0 	 1 	 88 	-0.25375 	 0.6125 	 -0.27125 	23.7 	
0 	 32 	 1014 	0 	 1 	 88 	-0.00875 	 0.5425 	 -0.5425 	23.7 	
-2 	 33 	 1018 	0 	 1 	 88 	-0.1575 	 0.53375 	 -0.735 	23.7 	
-2 	 35 	 1017 	0 	 2 	 87 	-0.105 	 0.53375 	 -0.63875 	23.7 	
-3 	 36 	 1016 	0 	 2 	 87 	-0.1225 	 0.55125 	 -0.455 	23.7 	
-4 	 36 	 1015 	0 	 2 	 87 	-0.21875 	 0.5075 	 -0.32375 	23.7 	
-2 	 35 	 1015 	0 	 2 	 87 	-0.25375 	 0.55125 	 -0.175 	23.7 	
-2 	 34 	 1016 	0 	 1 	 88 	-0.46375 	 0.63 	 -0.14875 	23.7 	
-2 	 34 	 1015 	0 	 1 	 88 	-0.56875 	 0.6475 	 -0.175 	23.8 	
-2 	 33 	 1019 	0 	 1 	 88 	-0.6125 	 0.62125 	 -0.21875 	23.8 	
-3 	 35 	 1017 	0 	 1 	 88 	-0.34125 	 0.62125 	 -0.2975 	23.7 	
-2 	 34 	 1017 	0 	 1 	 88 	-0.25375 	 0.55125 	 -0.30625 	23.7 	
-3 	 34 	 1017 	0 	 1 	 88 	-0.21 	 0.48125 	 -0.35 	23.7 	
-3 	 35 	 1018 	0 	 1 	 88 	-0.1225 	 0.49 	 -0.46375 	23.7 	
-3 	 34 	 1018 	0 	 1 	 88 	0.00875 	 0.42 	 -0.49875 	23.7 	
-4 	 34 	 1017 	0 	 1 	 88 	0.1575 	 0.4025 	 -0.46375 	23.7 	
-2 	 34 	 1016 	0 	 1 	 88 	0.21 	 0.385 	 -0.42875 	23.8 	
-1 	 34 	 1016 	0 	 1 	 88 	0.18375 	 0.37625 	 -0.48125 	23.8 	
-2 	 36 	 1016 	0 	 2 	 87 	0.0525 	 0.44625 	 -0.56 	23.8 	
-3 	 36 	 1015 	0 	 2 	 87 	-0.1225 	 0.51625 	 -0.63875 	23.8 	
-5 	 36 	 1018 	0 	 2 	 87 	-0.4025 	 0.58625 	 -0.44625 	23.7 	
-1 	 32 	 1017 	0 	 1 	 88 	-0.2975 	 0.56 	 -0.14 	23.7 	
0 	 31 	 1018 	0 	 1 	 88 	-0.1575 	 0.5075 	 -0.06125 	23.8 	
0 	 30 	 1019 	0 	 1 	 88 	0.0525 	 0.49 	 -0.16625 	23.8 	
0 	 31 	 1017 	0 	 1 	 88 	0.23625 	 0.42875 	 -0.315 	23.7 	
-1 	 33 	 1016 	0 	 1 	 88 	0.4375 	 0.3325 	 -0.42875 	23.7 	
-3 	 37 	 1013 	0 	 2 	 87 	0.1575 	 0.39375 	 -0.60375 	23.7 	
-8 	 38 	 1017 	0 	 2 	 87 	-0.1575 	 0.49875 	 -0.735 	23.7 	
-8 	 40 	 1015 	0 	 2 	 87 	-0.25375 	 0.53375 	 -0.595 	23.7 	
-7 	 39 	 1016 	0 	 2 	 87 	-0.4375 	 0.55125 	 -0.46375 	23.7 	
-5 	 36 	 1016 	0 	 2 	 87 	-0.49875 	 0.56875 	 -0.385 	23.7 	
-1 	 34 	 1017 	0 	 1 	 88 	-0.4725 	 0.55125 	 -0.385 	23.7 	
0 	 31 	 1017 	0 	 1 	 88 	-0.3325 	 0.49 	 -0.5075 	23.7 	
2 	 30 	 1016 	0 	 1 	 88 	-0.27125 	 0.5075 	 -0.525 	23.7 	
2 	 31 	 1017 	0 	 1 	 88 	-0.21 	 0.5075 	 -0.5075 	23.8 	
0 	 32 	 1018 	0 	 1 	 88 	-0.1575 	 0.5075 	 -0.49 	23.8 	
-3 	 35 	 1017 	0 	 1 	 88 	-0.06125 	 0.51625 	 -0.39375 	23.7 	
-6 	 37 	 1017 	0 	 2 	 87 	-0.04375 	 0.49 	 -0.28 	23.7 	
-5 	 38 	 1018 	0 	 2 	 87 	-0.06125 	 0.49875 	 -0.23625 	23.7 	
-3 	 36 	 1017 	0 	 2 	 87 	-0.00875 	 0.455 	 -0.2275 	23.7 	
-3 	 35 	 1018 	0 	 1 	 88 	0.07875 	 0.41125 	 -0.245 	23.7 	
-2 	 35 	 1016 	0 	 1 	 88 	0.02625 	 0.41125 	 -0.30625 	23.7 	
0 	 35 	 1015 	0 	 1 	 88 	-0.04375 	 0.44625 	 -0.42875 	23.8 	
-1 	 34 	 1016 	0 	 1 	 88 	-0.1575 	 0.48125 	 -0.49 	23.8 	
-1 	 34 	 1017 	0 	 1 	 88 	-0.21875 	 0.525 	 -0.455 	23.7 	
-1 	 33 	 1017 	0 	 1 	 88 	-0.32375 	 0.56 	 -0.34125 	23.7 	
-2 	 33 	 1017 	0 	 1 	 88 	-0.32375 	 0.58625 	 -0.32375 	23.7 	
-1 	 34 	 1016 	0 	 1 	 88 	-0.14875 	 0.5425 	 -0.28875 	23.7 	
-3 	 35 	 1017 	0 	 1 	 88 	-0.175 	 0.53375 	 -0.3325 	23.7 	
-5 	 37 	 1017 	0 	 2 	 87 	-0.23625 	 0.525 	 -0.37625 	23.7 	
-5 	 37 	 1017 	0 	 2 	 87 	-0.28875 	 0.49 	 -0.41125 	23.8 	
-3 	 35 	 1016 	0 	 2 	 87 	-0.2625 	 0.525 	 -0.41125 	23.8 	
-1 	 34 	 1016 	0 	 1 	 88 	-0.2275 	 0.49875 	 -0.30625 	23.7 	
0 	 33 	 1017 	0 	 1 	 88 	-0.245 	 0.56 	 -0.3325 	23.7 	
0 	 34 	 1016 	0 	 1 	 88 	-0.18375 	 0.5425 	 -0.39375 	23.8 	
-1 	 34 	 1016 	0 	 1 	 88 	-0.13125 	 0.455 	 -0.48125 	23.8 	
-2 	 34 	 1016 	0 	 1 	 88 	-0.105 	 0.4725 	 -0.4375 	23.7 	
-2 	 34 	 1017 	0 	 1 	 88 	-0.09625 	 0.49875 	 -0.3675 	23.7 	
-2 	 34 	 1017 	0 	 1 	 88 	-0.13125 	 0.49875 	 -0.28 	23.8 	
-1 	 34 	 1016 	0 	 1 	 88 	-0.0875 	 0.53375 	 -0.13125 	23.8 	
-2 	 35 	 1016 	0 	 2 	 87 	-0.0175 	 0.5075 	 -0.0525 	23.7 	
-3 	 35 	 1017 	0 	 1 	 88 	-0.00875 	 0.49 	 0.00875 	23.7 	
-2 	 35 	 1016 	0 	 2 	 87 	-0.09625 	 0.49875 	 -0.0175 	23.8 	
-2 	 36 	 1015 	0 	 2 	 87 	-0.32375 	 0.56875 	 -0.04375 	23.8 	
0 	 35 	 1012 	0 	 1 	 88 	-0.7175 	 0.72625 	 0.105 	23.7 	
2 	 33 	 1014 	0 	 1 	 88 	-1.23375 	 0.8925 	 0.175 	23.7 	
0 	 32 	 1016 	0 	 1 	 88 	-1.505 	 0.97125 	 -0.04375 	23.7 	
-6 	 34 	 1022 	0 	 1 	 88 	-1.30375 	 0.88375 	 -0.4375 	23.7 	
-10 	 37 	 1019 	0 	 2 	 87 	-0.525 	 0.60375 	 -0.60375 	23.7 	
-6 	 38 	 1016 	0 	 2 	 87 	-0.3325 	 0.48125 	 -0.7175 	23.7 	
-6 	 37 	 1020 	0 	 2 	 87 	-0.49875 	 0.525 	 -1.0675 	23.7 	
-3 	 35 	 1017 	0 	 2 	 87 	0.00875 	 0.35875 	 -1.19875 	23.7 	
0 	 31 	 1016 	0 	 1 	 88 	0.04375 	 0.42875 	 -1.0325 	23.7 	
1 	 30 	 1015 	0 	 1 	 88 	0.04375 	 0.4375 	 -0.74375 	23.7 	
1 	 29 	 1019 	0 	 1 	 88 	0.02625 	 0.42875 	 -0.62125 	23.7 	
0 	 32 	 1017 	0 	 1 	 88 	0.37625 	 0.32375 	 -0.735 	23.7 	
-2 	 34 	 1016 	0 	 1 	 88 	0.48125 	 0.2625 	 -0.91 	23.7 	
-5 	 35 	 1017 	0 	 2 	 87 	0.4725 	 0.2275 	 -0.8575 	23.7 	
-4 	 34 	 1014 	0 	 1 	 88 	0.39375 	 0.28875 	 -0.69125 	23.7 	
-3 	 35 	 1017 	0 	 2 	 87 	0.25375 	 0.39375 	 -0.455 	23.7 	
-2 	 35 	 1016 	0 	 1 	 88 	0.18375 	 0.4375 	 -0.25375 	23.7 	
-2 	 34 	 1017 	0 	 1 	 88 	0.23625 	 0.39375 	 -0.21875 	23.7 	
-2 	 32 	 1019 	0 	 1 	 88 	0.46375 	 0.315 	 -0.315 	23.7 	
0 	 36 	 1011 	0 	 2 	 87 	0.6125 	 0.25375 	 -0.35 	23.7 	
0 	 34 	 1015 	0 	 1 	 88 	0.1225 	 0.42 	 -0.44625 	23.7 	
-1 	 35 	 1015 	0 	 2 	 87 	-0.0525 	 0.48125 	 -0.46375 	23.7 	
-4 	 36 	 1017 	0 	 2 	 87 	-0.1925 	 0.5425 	 -0.42 	23.7 	
-5 	 38 	 1018 	0 	 2 	 87 	-0.16625 	 0.53375 	 -0.42 	23.7 	
-6 	 38 	 1016 	0 	 2 	 87 	-0.1225 	 0.5075 	 -0.35875 	23.7 	
-3 	 36 	 1015 	0 	 2 	 87 	-0.16625 	 0.44625 	 -0.34125 	23.7 	
-1 	 34 	 1017 	0 	 1 	 88 	-0.23625 	 0.49 	 -0.32375 	23.7 	
1 	 31 	 1017 	0 	 1 	 88 	-0.23625 	 0.49875 	 -0.34125 	23.7 	
0 	 33 	 1016 	0 	 1 	 88 	-0.2625 	 0.55125 	 -0.5075 	23.7 	
-1 	 35 	 1017 	0 	 1 	 88 	-0.315 	 0.53375 	 -0.5775 	23.7 	
-5 	 37 	 1017 	0 	 2 	 87 	-0.27125 	 0.525 	 -0.48125 	23.7 	
-5 	 37 	 1017 	0 	 2 	 87 	-0.21875 	 0.55125 	 -0.35 	23.7 	
-4 	 36 	 1016 	0 	 2 	 87 	-0.18375 	 0.53375 	 -0.28 	23.7 	
-2 	 35 	 1018 	0 	 1 	 88 	-0.25375 	 0.5075 	 -0.28 	23.7 	
0 	 33 	 1017 	0 	 1 	 88 	-0.18375 	 0.51625 	 -0.28875 	23.8 	
0 	 32 	 1018 	0 	 1 	 88 	-0.14875 	 0.49 	 -0.35875 	23.8 	
0 	 34 	 1016 	0 	 1 	 88 	-0.14 	 0.525 	 -0.42 	23.7 	
-2 	 35 	 1016 	0 	 2 	 87 	-0.14 	 0.49875 	 -0.4025 	23.7 	
-3 	 36 	 1016 	0 	 2 	 87 	-0.13125 	 0.455 	 -0.35875 	23.7 	
-3 	 36 	 1017 	0 	 2 	 87 	-0.18375 	 0.49875 	 -0.35875 	23.7 	
-3 	 36 	 1015 	0 	 2 	 87 	-0.245 	 0.5425 	 -0.28875 	23.7 	
-2 	 35 	 1017 	0 	 1 	 88 	-0.35875 	 0.63 	 -0.21 	23.7 	
-1 	 35 	 1017 	0 	 1 	 88 	-0.3325 	 0.595 	 -0.245 	23.7 	
-2 	 35 	 1015 	0 	 2 	 87 	-0.4025 	 0.6125 	 -0.21875 	23.7 	
-2 	 35 	 1018 	0 	 1 	 88 	-0.48125 	 0.67375 	 -0.27125 	23.7 	
-2 	 35 	 1015 	0 	 1 	 88 	-0.42 	 0.60375 	 -0.28875 	23.7 	
-2 	 34 	 1018 	0 	 1 	 88 	-0.525 	 0.63 	 -0.32375 	23.7 	
-2 	 35 	 1017 	0 	 2 	 87 	-0.41125 	 0.60375 	 -0.385 	23.7 	
-4 	 36 	 1017 	0 	 2 	 87 	-0.34125 	 0.5775 	 -0.37625 	23.7 	
-3 	 37 	 1016 	0 	 2 	 87 	-0.3675 	 0.56875 	 -0.34125 	23.7 	
-3 	 35 	 1016 	0 	 2 	 87 	-0.44625 	 0.58625 	 -0.245 	23.7 	
-1 	 34 	 1017 	0 	 1 	 88 	-0.48125 	 0.56875 	 -0.18375 	23.7 	
0 	 33 	 1016 	0 	 1 	 88 	-0.385 	 0.55125 	 -0.13125 	23.7 	
-1 	 34 	 1017 	0 	 1 	 88 	-0.41125 	 0.6125 	 -0.21875 	23.7 	
-3 	 35 	 1016 	0 	 1 	 88 	-0.39375 	 0.56 	 -0.2975 	23.7 	
-4 	 36 	 1016 	0 	 2 	 87 	-0.35 	 0.56875 	 -0.3325 	23.7 	
-5 	 36 	 1017 	0 	 2 	 87 	-0.42 	 0.595 	 -0.34125 	23.7 	
-3 	 35 	 1017 	0 	 2 	 87 	-0.42875 	 0.6125 	 -0.28875 	23.7 	
-2 	 34 	 1015 	0 	 1 	 88 	-0.4025 	 0.595 	 -0.25375 	23.7 	
-1 	 33 	 1016 	0 	 1 	 88 	-0.385 	 0.595 	 -0.21875 	23.7 	
-1 	 33 	 1017 	0 	 1 	 88 	-0.3325 	 0.53375 	 -0.2975 	23.7 	
-2 	 34 	 1017 	0 	 1 	 88 	-0.23625 	 0.51625 	 -0.4375 	23.7 	
-2 	 34 	 1016 	0 	 1 	 88 	-0.16625 	 0.49 	 -0.5775 	23.7 	
-3 	 35 	 1017 	0 	 1 	 88 	-0.13125 	 0.48125 	 -0.6475 	23.7 	
-3 	 34 	 1017 	0 	 1 	 88 	-0.1575 	 0.49 	 -0.63 	23.8 	
-2 	 34 	 1018 	0 	 1 	 88 	-0.09625 	 0.455 	 -0.65625 	23.8 	
-3 	 35 	 1016 	0 	 2 	 87 	-0.02625 	 0.41125 	 -0.5775 	23.7 	
-2 	 34 	 1017 	0 	 1 	 88 	-0.02625 	 0.49875 	 -0.49875 	23.7 	
-1 	 34 	 1016 	0 	 1 	 88 	0.00875 	 0.455 	 -0.4725 	23.7 	
0 	 33 	 1017 	0 	 1 	 88 	-0.07 	 0.49875 	 -0.41125 	23.7 	
0 	 32 	 1016 	0 	 1 	 88 	-0.035 	 0.4725 	 -0.4375 	23.7 	
-2 	 34 	 1017 	0 	 1 	 88 	-0.02625 	 0.4375 	 -0.55125 	23.7 	
-3 	 35 	 1016 	0 	 1 	 88 	0.0525 	 0.42 	 -0.60375 	23.8 	
