STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
18 	 -13 	 1012 	1 	 0 	 88 	-0.8925 	 -1.505 	 -6.8075 	
25 	 -8 	 1030 	1 	 0 	 88 	0.37625 	 1.54875 	 -9.82625 	
19 	 0 	 1001 	1 	 0 	 88 	2.1525 	 7.0525 	 -11.6288 	
-18 	 8 	 1016 	-1 	 0 	 88 	0.56875 	 0.67375 	 -14.5338 	
0 	 4 	 1022 	0 	 0 	 90 	-3.98125 	 -7.72625 	 -16.8963 	
-11 	 -1 	 1022 	0 	 0 	 89 	-2.2225 	 -4.8475 	 -16.17 	
-7 	 -6 	 1025 	0 	 0 	 90 	1.05 	 2.59875 	 -13.8075 	
-55 	 16 	 1009 	-3 	 0 	 86 	2.485 	 5.915 	 -12.3463 	
-20 	 12 	 1023 	-1 	 0 	 88 	-0.67375 	 -1.47 	 -10.7888 	
6 	 -7 	 1024 	0 	 0 	 90 	-1.505 	 -2.79125 	 -10.2463 	
0 	 4 	 1014 	0 	 0 	 90 	0.035 	 1.12875 	 -10.815 	
-8 	 9 	 1008 	0 	 0 	 90 	-0.175 	 1.5575 	 -10.7713 	
-33 	 -3 	 1019 	-1 	 0 	 88 	-0.81375 	 0.665 	 -11.2613 	
-58 	 -6 	 1011 	-3 	 0 	 86 	-2.0125 	 -3.56125 	 -12.9938 	
-38 	 10 	 1024 	-2 	 0 	 87 	-3.9025 	 -7.9975 	 -13.405 	
-38 	 -22 	 1028 	-2 	 -1 	 87 	1.65375 	 4.725 	 -9.2225 	
-71 	 4 	 1009 	-4 	 0 	 85 	5.5125 	 12.0925 	 -6.2825 	
-87 	 16 	 999 	-5 	 0 	 85 	1.365 	 1.7325 	 -4.89125 	
-37 	 4 	 1029 	-2 	 0 	 87 	-5.97625 	 -14.4025 	 -4.54125 	
9 	 -42 	 1023 	0 	 -2 	 87 	-1.32125 	 -4.725 	 -2.695 	
-27 	 0 	 1012 	-1 	 0 	 88 	3.45625 	 7.14875 	 -4.27875 	
-26 	 37 	 1014 	-1 	 2 	 87 	1.07625 	 1.53125 	 -6.34375 	
-20 	 6 	 1022 	-1 	 0 	 88 	-1.6625 	 -2.82625 	 -7.35875 	
-22 	 9 	 1012 	-1 	 0 	 88 	-0.2625 	 0.56875 	 -8.155 	
-40 	 25 	 1023 	-2 	 1 	 87 	0.67375 	 3.185 	 -8.5925 	
-58 	 -4 	 1035 	-3 	 0 	 86 	-0.455 	 1.33875 	 -7.76125 	
-38 	 23 	 999 	-2 	 1 	 87 	-0.53375 	 -0.74375 	 -7.4725 	
-42 	 6 	 1016 	-2 	 0 	 87 	1.4175 	 5.04 	 -5.04 	
-42 	 4 	 1013 	-2 	 0 	 87 	0.86625 	 4.82125 	 -4.34 	
-32 	 2 	 1013 	-1 	 0 	 88 	-1.995 	 -1.995 	 -4.6375 	
5 	 11 	 1015 	0 	 0 	 90 	-2.975 	 -1.68 	 -3.75375 	
23 	 -14 	 1023 	1 	 0 	 88 	-2.44125 	 -2.0475 	 -5.60875 	
-11 	 17 	 1024 	0 	 0 	 89 	-1.72375 	 -0.5075 	 -10.29 	
-36 	 24 	 1022 	-2 	 1 	 87 	-1.6975 	 1.51375 	 -11.9088 	
-58 	 32 	 1005 	-3 	 1 	 86 	-4.41 	 -2.2225 	 -11.165 	
-12 	 -6 	 1016 	0 	 0 	 89 	-5.705 	 -6.825 	 -9.6075 	
-18 	 -2 	 1021 	-1 	 0 	 88 	-3.73625 	 -3.1675 	 -9.7825 	
-33 	 -10 	 1015 	-1 	 0 	 88 	-0.035 	 3.5175 	 -8.35625 	
-52 	 -5 	 1009 	-2 	 0 	 87 	1.74125 	 4.9875 	 -6.25625 	
-31 	 20 	 1023 	-1 	 1 	 88 	-0.04375 	 2.37125 	 -3.31625 	
-5 	 -5 	 1024 	0 	 0 	 90 	-1.54875 	 1.00625 	 -0.90125 	
14 	 -2 	 1013 	0 	 0 	 89 	-3.955 	 -1.95125 	 -2.52875 	
6 	 -28 	 1012 	0 	 -1 	 88 	-5.1975 	 -5.495 	 -6.22125 	
25 	 5 	 866 	1 	 0 	 88 	-6.0025 	 -8.44375 	 -10.99 	
-49 	 10 	 1002 	-2 	 0 	 87 	-1.4175 	 1.18125 	 -10.4125 	
-69 	 1 	 1019 	-3 	 0 	 86 	-1.44375 	 0.7525 	 -8.26875 	
-44 	 3 	 1018 	-2 	 0 	 87 	-1.30375 	 -0.44625 	 -6.08125 	
-20 	 -10 	 1017 	-1 	 0 	 88 	0.44625 	 4.4975 	 -4.69875 	
-10 	 -26 	 1020 	0 	 -1 	 88 	2.02125 	 6.37875 	 -5.075 	
-5 	 -15 	 1010 	0 	 0 	 90 	2.485 	 6.83375 	 -6.685 	
-29 	 -3 	 1015 	-1 	 0 	 88 	1.12875 	 4.7425 	 -8.05 	
-35 	 -9 	 1009 	-2 	 0 	 87 	-3.77125 	 -2.8875 	 -8.81125 	
-51 	 -11 	 1026 	-2 	 0 	 87 	-7.5775 	 -9.93125 	 -8.8725 	
-43 	 -18 	 1005 	-2 	 -1 	 87 	-5.985 	 -7.4725 	 -7.315 	
-88 	 9 	 1016 	-4 	 0 	 85 	-1.995 	 -0.7 	 -5.2675 	
-64 	 2 	 1011 	-3 	 0 	 86 	-1.82 	 -0.63875 	 -3.82375 	
-54 	 13 	 1024 	-3 	 0 	 86 	-0.0525 	 2.45 	 -3.3775 	
-42 	 6 	 1022 	-2 	 0 	 87 	-0.84 	 -0.07 	 -4.22625 	
-34 	 -8 	 974 	-2 	 0 	 87 	-0.25375 	 0.86625 	 -1.51375 	
16 	 -34 	 1010 	0 	 -1 	 88 	1.435 	 4.795 	 2.135 	
28 	 -45 	 999 	1 	 -2 	 87 	5.48625 	 12.6 	 2.485 	
37 	 -28 	 815 	2 	 -1 	 87 	6.6325 	 13.9388 	 1.645 	
2 	 -22 	 1005 	0 	 -1 	 88 	3.78875 	 8.12875 	 0.60375 	
-4 	 -7 	 1027 	0 	 0 	 90 	0.4725 	 1.40875 	 -2.05625 	
-21 	 -4 	 1004 	-1 	 0 	 88 	-2.61625 	 -3.9025 	 -3.96375 	
-21 	 -4 	 993 	-1 	 0 	 88 	-4.2 	 -6.32625 	 -4.80375 	
-16 	 -7 	 1011 	0 	 0 	 89 	-4.0775 	 -5.3025 	 -6.0725 	
41 	 2 	 977 	2 	 0 	 87 	-2.5375 	 -2.6775 	 -7.07875 	
-40 	 5 	 988 	-2 	 0 	 87 	-1.1725 	 -0.13125 	 -6.41375 	
-36 	 16 	 981 	-2 	 0 	 87 	-0.77875 	 1.46125 	 -5.80125 	
-36 	 9 	 994 	-2 	 0 	 87 	0.63875 	 3.29 	 -4.5675 	
20 	 11 	 797 	1 	 0 	 88 	2.35375 	 6.475 	 -3.605 	
-9 	 -4 	 851 	0 	 0 	 89 	4.33125 	 10.2025 	 -1.6975 	
-46 	 2 	 1018 	-2 	 0 	 87 	5.03125 	 11.655 	 -0.8225 	
-35 	 -12 	 1016 	-1 	 0 	 88 	3.66625 	 8.26875 	 1.12 	
-14 	 -14 	 1018 	0 	 0 	 89 	2.66 	 6.79875 	 3.92875 	
10 	 -21 	 1022 	0 	 -1 	 88 	3.2725 	 8.26 	 4.55 	
0 	 -11 	 1011 	0 	 0 	 90 	3.3075 	 7.70875 	 2.05625 	
-14 	 -14 	 1016 	0 	 0 	 89 	3.00125 	 6.965 	 0.42875 	
-19 	 2 	 1008 	-1 	 0 	 88 	3.22875 	 7.28 	 -1.58375 	
-41 	 -2 	 1011 	-2 	 0 	 87 	2.4325 	 5.355 	 -4.69 	
-85 	 -17 	 1019 	-4 	 0 	 85 	3.08875 	 5.24125 	 -6.65875 	
-83 	 5 	 1010 	-4 	 0 	 85 	4.99625 	 9.87875 	 -3.71 	
-59 	 1 	 1015 	-3 	 0 	 86 	5.59125 	 11.5325 	 -0.51625 	
-43 	 4 	 1015 	-2 	 0 	 87 	4.76875 	 9.82625 	 0.0875 	
-38 	 0 	 1016 	-2 	 0 	 87 	1.2775 	 3.85 	 -1.5225 	
-7 	 -7 	 1028 	0 	 0 	 90 	0.11375 	 -0.0175 	 -2.56375 	
-18 	 -7 	 1007 	-1 	 0 	 88 	0.53375 	 4.0075 	 -4.06875 	
-22 	 -30 	 1020 	-1 	 -1 	 88 	0.6475 	 2.26625 	 -8.16375 	
-39 	 -9 	 1002 	-2 	 0 	 87 	0.175 	 1.5925 	 -12.0138 	
-66 	 -4 	 1009 	-3 	 0 	 86 	0.175 	 0.23625 	 -12.6 	
-64 	 2 	 1008 	-3 	 0 	 86 	0.48125 	 1.14625 	 -12.1275 	
-50 	 16 	 991 	-2 	 0 	 87 	0.0175 	 0.35 	 -11.935 	
-40 	 0 	 1003 	-2 	 0 	 87 	-0.4025 	 -1.09375 	 -10.4125 	
-64 	 11 	 1012 	-3 	 0 	 86 	-0.175 	 -0.8925 	 -8.785 	
-37 	 44 	 1025 	-2 	 2 	 87 	-0.60375 	 -1.33875 	 -8.3825 	
-49 	 4 	 1010 	-2 	 0 	 87 	-1.295 	 -0.23625 	 -7.09625 	
-26 	 -3 	 1027 	-1 	 0 	 88 	-0.28875 	 -0.74375 	 -7.97125 	
-39 	 -2 	 1010 	-2 	 0 	 87 	0 	 1.68875 	 -9.00375 	
-30 	 -13 	 1018 	-1 	 0 	 88 	-0.105 	 0.1925 	 -9.73875 	
-60 	 -34 	 1017 	-3 	 -1 	 86 	-0.88375 	 0.16625 	 -10.115 	
-60 	 -19 	 1023 	-3 	 -1 	 86 	-0.32375 	 -2.0825 	 -9.975 	
-64 	 17 	 1009 	-3 	 0 	 86 	0.5075 	 1.295 	 -8.1375 	
-28 	 11 	 1016 	-1 	 0 	 88 	-1.1375 	 -2.51125 	 -7.06125 	
-30 	 5 	 1021 	-1 	 0 	 88 	-0.27125 	 0.0525 	 -7.42 	
-33 	 -7 	 1015 	-1 	 0 	 88 	0.84 	 1.575 	 -9.2575 	
-29 	 5 	 1007 	-1 	 0 	 88 	0.51625 	 -0.2275 	 -11.0163 	
-30 	 -4 	 1023 	-1 	 0 	 88 	0.8225 	 1.4525 	 -12.3638 	
-81 	 12 	 1008 	-4 	 0 	 85 	0.51625 	 1.645 	 -14.525 	
-105 	 1 	 1012 	-5 	 0 	 84 	0.35875 	 -0.79625 	 -13.7988 	
-106 	 34 	 1010 	-6 	 1 	 84 	0.2975 	 -0.245 	 -10.8325 	
-94 	 5 	 1005 	-5 	 0 	 84 	-0.1225 	 -0.37625 	 -7.11375 	
-92 	 22 	 1010 	-5 	 1 	 84 	-0.3675 	 -0.7175 	 -5.10125 	
-86 	 22 	 1014 	-4 	 1 	 85 	-0.72625 	 -2.23125 	 -2.80875 	
-65 	 15 	 1019 	-3 	 0 	 86 	-0.21875 	 -0.60375 	 -0.04375 	
-42 	 33 	 1010 	-2 	 1 	 87 	-0.00875 	 0.97125 	 -0.27125 	
-5 	 25 	 1020 	0 	 1 	 88 	-0.04375 	 2.59875 	 -3.19375 	
2 	 15 	 1024 	0 	 0 	 90 	0.49875 	 5.145 	 -7.37625 	
-12 	 -12 	 1007 	0 	 0 	 89 	-0.18375 	 4.27875 	 -11.0075 	
-32 	 13 	 1007 	-1 	 0 	 88 	0.6475 	 2.3275 	 -13.545 	
-49 	 10 	 1015 	-2 	 0 	 87 	0.11375 	 2.63375 	 -12.3988 	
-52 	 1 	 1010 	-2 	 0 	 87 	-0.32375 	 0.6475 	 -10.9813 	
-46 	 7 	 1015 	-2 	 0 	 87 	-0.0175 	 2.77375 	 -9.59 	
-55 	 7 	 1016 	-3 	 0 	 86 	-0.28875 	 1.5925 	 -10.045 	
-100 	 3 	 1012 	-5 	 0 	 84 	-0.25375 	 1.155 	 -10.1325 	
-108 	 29 	 1014 	-6 	 1 	 83 	-0.20125 	 0.39375 	 -5.5475 	
-83 	 -5 	 1020 	-4 	 0 	 85 	-0.42875 	 0.6125 	 0.83125 	
-67 	 1 	 1009 	-3 	 0 	 86 	-0.735 	 0.46375 	 4.13875 	
-48 	 -27 	 1020 	-2 	 -1 	 87 	-1.2775 	 -1.07625 	 5.60875 	
-27 	 -2 	 1010 	-1 	 0 	 88 	-0.385 	 1.04125 	 5.66125 	
15 	 -19 	 1023 	0 	 -1 	 88 	-0.93625 	 -1.47 	 3.465 	
-22 	 9 	 1009 	-1 	 0 	 88 	-1.2425 	 -0.07 	 -0.35 	
-46 	 0 	 1010 	-2 	 0 	 87 	-4.27 	 -6.23 	 -4.2 	
-55 	 -33 	 1015 	-3 	 -1 	 86 	-5.1625 	 -9.47625 	 -6.67625 	
-212 	 32 	 1098 	-10 	 1 	 79 	5.145 	 5.92375 	 -6.11625 	
-57 	 52 	 857 	-3 	 3 	 86 	0.2975 	 0.46375 	 1.79375 	
-16 	 -78 	 1085 	0 	 -4 	 85 	-2.9225 	 -8.23375 	 0.00875 	
-113 	 72 	 986 	-6 	 4 	 83 	3.9025 	 9.6425 	 -2.59 	
-72 	 4 	 1037 	-3 	 0 	 86 	-0.09625 	 -2.21375 	 -0.105 	
-77 	 22 	 1007 	-4 	 1 	 85 	0.65625 	 5.285 	 1.82875 	
-44 	 -24 	 1021 	-2 	 -1 	 87 	-0.37625 	 0.735 	 0.9625 	
-69 	 6 	 1009 	-3 	 0 	 86 	-0.02625 	 1.77625 	 -1.02375 	
-96 	 -3 	 1012 	-5 	 0 	 84 	-0.1925 	 -0.90125 	 -1.05 	
-98 	 8 	 1015 	-5 	 0 	 84 	-0.0175 	 -1.5925 	 0.6125 	
-76 	 19 	 1019 	-4 	 1 	 85 	-0.6475 	 -3.05375 	 2.66 	
-59 	 8 	 1016 	-3 	 0 	 86 	-0.6125 	 -1.75 	 3.99 	
-33 	 -12 	 1021 	-1 	 0 	 88 	-0.63 	 -0.27125 	 3.96375 	
-44 	 0 	 1014 	-2 	 0 	 87 	-0.16625 	 -0.035 	 1.37375 	
-69 	 27 	 1016 	-3 	 1 	 86 	-0.875 	 -0.8925 	 0.60375 	
-66 	 11 	 1013 	-3 	 0 	 86 	-4.22625 	 -5.55625 	 1.98625 	
-57 	 -13 	 1017 	-3 	 0 	 86 	-6.2125 	 -11.1913 	 2.1875 	
-76 	 -4 	 1016 	-4 	 0 	 85 	-3.80625 	 -9.3625 	 2.09125 	
-63 	 10 	 1018 	-3 	 0 	 86 	-1.86375 	 -6.76375 	 3.78875 	
-35 	 1 	 1017 	-1 	 0 	 88 	-2.47625 	 -6.93 	 3.8325 	
-34 	 -2 	 1019 	-1 	 0 	 88 	-2.695 	 -6.55375 	 1.3125 	
-70 	 25 	 1019 	-3 	 1 	 86 	-2.695 	 -5.95875 	 -0.39375 	
-43 	 4 	 1016 	-2 	 0 	 87 	-4.095 	 -6.685 	 1.7325 	
-7 	 -30 	 1017 	0 	 -1 	 88 	-4.71625 	 -7.97125 	 1.91625 	
-9 	 -20 	 1020 	0 	 -1 	 88 	-2.345 	 -5.24125 	 0.245 	
-21 	 -15 	 1015 	-1 	 0 	 88 	0.42 	 -0.48125 	 0.00875 	
-9 	 -6 	 1022 	0 	 0 	 89 	1.37375 	 0.72625 	 0.34125 	
10 	 -3 	 1019 	0 	 0 	 89 	0.42875 	 -0.665 	 -0.77875 	
-3 	 -8 	 1015 	0 	 0 	 90 	-1.54 	 -2.3625 	 -2.03875 	
-3 	 -15 	 1015 	0 	 0 	 90 	-3.64 	 -6.1425 	 -2.03 	
-29 	 -21 	 1020 	-1 	 -1 	 88 	-5.285 	 -9.7825 	 -1.77625 	
-34 	 -16 	 1014 	-1 	 0 	 88 	-6.72 	 -13.475 	 -0.9975 	
-27 	 -16 	 1019 	-1 	 0 	 88 	-7.7 	 -15.6888 	 0.30625 	
4 	 -49 	 1025 	0 	 -2 	 87 	-2.52875 	 -6.65 	 2.56375 	
-2 	 -3 	 1022 	0 	 0 	 90 	1.26875 	 -0.65625 	 2.59875 	
12 	 -5 	 1020 	0 	 0 	 89 	0.25375 	 -0.6475 	 2.3625 	
32 	 -37 	 1016 	1 	 -2 	 87 	0.035 	 0.035 	 0.81375 	
33 	 -26 	 1016 	1 	 -1 	 88 	0.63 	 0.49 	 -2.73 	
9 	 -24 	 1019 	0 	 -1 	 88 	0.3675 	 0.41125 	 -6.7375 	
-40 	 -21 	 1018 	-2 	 -1 	 87 	0.56875 	 0.62125 	 -8.95125 	
-49 	 -22 	 1010 	-2 	 -1 	 87 	1.19875 	 0.37625 	 -6.93875 	
-45 	 -17 	 1015 	-2 	 0 	 87 	1.89875 	 0.2625 	 -3.9025 	
-36 	 -9 	 1024 	-2 	 0 	 87 	2.31875 	 0.62125 	 -1.47 	
-21 	 -10 	 1016 	-1 	 0 	 88 	1.86375 	 0.51625 	 -1.60125 	
-38 	 -11 	 1016 	-2 	 0 	 87 	0.90125 	 0.1225 	 -1.9075 	
-68 	 -3 	 1014 	-3 	 0 	 86 	0.84 	 0.70875 	 -1.33 	
-86 	 11 	 1020 	-4 	 0 	 85 	1.47 	 0.81375 	 0.8925 	
-38 	 17 	 1019 	-2 	 1 	 87 	2.00375 	 0.77875 	 4.03375 	
-3 	 6 	 1018 	0 	 0 	 90 	1.785 	 0.98875 	 3.28125 	
-17 	 -2 	 1016 	0 	 0 	 89 	1.26 	 0.63 	 0.39375 	
11 	 -15 	 1020 	0 	 0 	 89 	1.5925 	 0.74375 	 -0.28875 	
20 	 -28 	 1022 	1 	 -1 	 88 	1.645 	 0.86625 	 -0.525 	
2 	 -33 	 1015 	0 	 -1 	 88 	1.2775 	 0.91875 	 -2.38 	
-21 	 -18 	 1016 	-1 	 -1 	 88 	1.645 	 1.54 	 -3.21125 	
-38 	 -2 	 1017 	-2 	 0 	 87 	0.13125 	 -0.72625 	 -2.1525 	
-78 	 2 	 1016 	-4 	 0 	 85 	0.2975 	 0.455 	 0.4025 	
-42 	 4 	 1019 	-2 	 0 	 87 	1.3125 	 1.05875 	 3.56125 	
-25 	 14 	 1023 	-1 	 0 	 88 	1.4875 	 1.60125 	 3.29875 	
4 	 -2 	 1018 	0 	 0 	 90 	0.5425 	 -0.25375 	 2.6425 	
31 	 -23 	 1021 	1 	 -1 	 88 	1.785 	 3.03625 	 0.98 	
15 	 -19 	 1019 	0 	 -1 	 88 	3.94625 	 7.945 	 -2.415 	
-63 	 -24 	 1011 	-3 	 -1 	 86 	2.84375 	 6.23 	 -4.03375 	
-41 	 -37 	 1014 	-2 	 -2 	 87 	0.81375 	 -1.4175 	 -1.89875 	
-7 	 -40 	 1020 	0 	 -2 	 87 	1.74125 	 -2.415 	 -0.81375 	
-16 	 -19 	 1021 	0 	 -1 	 88 	3.61375 	 0.21875 	 -2.065 	
-23 	 -5 	 1013 	-1 	 0 	 88 	2.23125 	 -1.16375 	 -3.7975 	
-25 	 17 	 1028 	-1 	 0 	 88 	-2.16125 	 -6.95625 	 -5.7925 	
-69 	 37 	 1016 	-3 	 2 	 86 	0.04375 	 -0.5775 	 -4.87375 	
-106 	 42 	 1016 	-5 	 2 	 84 	0.4725 	 0.34125 	 -3.66625 	
-92 	 39 	 1014 	-5 	 2 	 84 	1.05 	 0.5075 	 -0.385 	
-60 	 38 	 1018 	-3 	 2 	 86 	0.84 	 0.8575 	 0.6475 	
-41 	 19 	 1017 	-2 	 1 	 87 	0.06125 	 0.7 	 1.04125 	
2 	 7 	 1018 	0 	 0 	 90 	-0.18375 	 0.46375 	 0.2975 	
-6 	 0 	 1019 	0 	 0 	 90 	-0.2975 	 0.84875 	 -1.785 	
0 	 2 	 1018 	0 	 0 	 90 	-0.42875 	 0.55125 	 -3.12375 	
-6 	 -13 	 1019 	0 	 0 	 90 	-0.42 	 0.4025 	 -2.8 	
-46 	 7 	 1017 	-2 	 0 	 87 	0.04375 	 0.48125 	 -3.4125 	
-66 	 5 	 1017 	-3 	 0 	 86 	0.4025 	 0.805 	 -2.33625 	
-71 	 23 	 1017 	-4 	 1 	 85 	1.04125 	 0.84875 	 0.34125 	
-57 	 12 	 1019 	-3 	 0 	 86 	0.14875 	 0.665 	 2.72125 	
-42 	 11 	 1018 	-2 	 0 	 87 	0.09625 	 0.105 	 3.5525 	
-45 	 10 	 1017 	-2 	 0 	 87 	0.455 	 -0.07 	 2.8175 	
-34 	 4 	 1019 	-1 	 0 	 88 	0.84 	 -0.00875 	 2.135 	
-27 	 6 	 1017 	-1 	 0 	 88 	0.76125 	 0.07 	 0.63 	
-27 	 3 	 1019 	-1 	 0 	 88 	0.27125 	 0.2975 	 -0.39375 	
-32 	 -1 	 1019 	-1 	 0 	 88 	0.105 	 0.28875 	 -0.83125 	
-23 	 0 	 1020 	-1 	 0 	 88 	0.1575 	 0.27125 	 -0.2975 	
-12 	 9 	 1018 	0 	 0 	 89 	0.4375 	 0.105 	 0.035 	
-7 	 15 	 1018 	0 	 0 	 90 	0.595 	 -0.035 	 -0.3325 	
-9 	 16 	 1019 	0 	 0 	 89 	0.51625 	 -0.00875 	 -1.42625 	
-18 	 6 	 1019 	-1 	 0 	 88 	0.44625 	 0.0175 	 -1.68 	
-8 	 2 	 1020 	0 	 0 	 90 	0.63 	 -0.09625 	 -0.98875 	
-15 	 11 	 1017 	0 	 0 	 89 	0.83125 	 -0.39375 	 -1.44375 	
-23 	 0 	 1018 	-1 	 0 	 88 	0.56875 	 -0.14875 	 -0.35875 	
-21 	 -1 	 1017 	-1 	 0 	 88 	0.49875 	 -0.2275 	 0.16625 	
-18 	 7 	 1017 	-1 	 0 	 88 	0.77875 	 -0.4025 	 0.04375 	
-17 	 15 	 1018 	0 	 0 	 89 	0.5775 	 -0.21875 	 0.00875 	
-14 	 18 	 1018 	0 	 1 	 88 	0.30625 	 0.06125 	 -0.18375 	
-13 	 6 	 1018 	0 	 0 	 89 	0.20125 	 0.23625 	 -0.595 	
-11 	 3 	 1017 	0 	 0 	 89 	0.14875 	 0.2275 	 -0.49 	
-11 	 5 	 1018 	0 	 0 	 89 	0.175 	 0.1925 	 -0.595 	
-14 	 2 	 1018 	0 	 0 	 89 	-0.0175 	 0.48125 	 -1.09375 	
-15 	 0 	 1018 	0 	 0 	 89 	-0.14 	 0.525 	 -1.33 	
-14 	 2 	 1018 	0 	 0 	 89 	-0.28875 	 0.60375 	 -1.1375 	
-16 	 7 	 1018 	0 	 0 	 89 	-0.23625 	 0.56 	 -1.42625 	
-15 	 5 	 1019 	0 	 0 	 89 	-0.02625 	 0.42875 	 -1.33 	
-12 	 8 	 1018 	0 	 0 	 89 	0.02625 	 0.32375 	 -1.4 	
-14 	 10 	 1017 	0 	 0 	 89 	0.0175 	 0.20125 	 -1.37375 	
-9 	 6 	 1019 	0 	 0 	 89 	-0.0525 	 0.21 	 -0.9275 	
-13 	 6 	 1018 	0 	 0 	 89 	-0.0175 	 0.2275 	 -0.79625 	
-12 	 7 	 1018 	0 	 0 	 89 	0 	 0.49 	 -0.58625 	
-13 	 2 	 1018 	0 	 0 	 89 	-0.21875 	 0.67375 	 -0.39375 	
-11 	 3 	 1019 	0 	 0 	 89 	-0.4025 	 0.63875 	 -0.5775 	
-16 	 8 	 1017 	0 	 0 	 89 	-0.44625 	 0.62125 	 -0.875 	
-18 	 9 	 1018 	-1 	 0 	 88 	-0.3675 	 0.6125 	 -0.63875 	
-11 	 16 	 1018 	0 	 0 	 89 	-0.3675 	 0.49875 	 -0.37625 	
-18 	 12 	 1018 	-1 	 0 	 88 	-0.21 	 0.39375 	 -0.53375 	
-11 	 10 	 1018 	0 	 0 	 89 	0.06125 	 0.3325 	 -0.3675 	
-13 	 12 	 1016 	0 	 0 	 89 	0.11375 	 0.37625 	 -0.2975 	
-13 	 12 	 1018 	0 	 0 	 89 	0.00875 	 0.245 	 -0.41125 	
-13 	 12 	 1018 	0 	 0 	 89 	0.04375 	 0.20125 	 -0.37625 	
-14 	 18 	 1017 	0 	 1 	 88 	0.07 	 0.3325 	 -0.21 	
-13 	 11 	 1018 	0 	 0 	 89 	0.0175 	 0.3675 	 -0.23625 	
-7 	 20 	 1015 	0 	 1 	 88 	-0.14 	 0.385 	 -0.28875 	
1 	 13 	 1018 	0 	 0 	 90 	-0.525 	 0.53375 	 -0.49875 	
-5 	 25 	 1019 	0 	 1 	 88 	-0.41125 	 0.7 	 -1.25125 	
-3 	 34 	 1017 	0 	 1 	 88 	-0.28875 	 0.805 	 -1.33 	
-10 	 36 	 1016 	0 	 2 	 87 	-0.53375 	 0.77 	 -1.39125 	
-7 	 37 	 1017 	0 	 2 	 87 	-0.53375 	 0.88375 	 -1.4 	
-7 	 63 	 1013 	0 	 3 	 86 	-0.62125 	 0.98 	 -0.875 	
-2 	 53 	 1019 	0 	 3 	 86 	-0.91 	 1.0675 	 -0.34125 	
-17 	 51 	 1018 	0 	 2 	 87 	-0.805 	 1.14625 	 -1.05 	
-32 	 31 	 1013 	-1 	 1 	 88 	-0.58625 	 1.35625 	 -1.21625 	
-33 	 25 	 1023 	-1 	 1 	 88 	-0.51625 	 0.93625 	 -0.65625 	
-21 	 27 	 1015 	-1 	 1 	 88 	-0.42 	 0.7175 	 0.63875 	
-4 	 21 	 1014 	0 	 1 	 88 	-0.2975 	 0.63 	 1.3825 	
-8 	 33 	 1019 	0 	 1 	 88 	-0.525 	 0.46375 	 1.26875 	
-4 	 35 	 1015 	0 	 2 	 87 	-0.37625 	 0.67375 	 1.295 	
1 	 35 	 1015 	0 	 1 	 88 	-0.2975 	 0.5425 	 1.00625 	
-3 	 34 	 1020 	0 	 1 	 88 	-0.35 	 0.4025 	 0.49 	
-18 	 34 	 1020 	-1 	 1 	 88 	-0.0875 	 0.23625 	 0.42875 	
-27 	 53 	 1013 	-1 	 3 	 86 	0.1575 	 0.595 	 1.61875 	
-27 	 45 	 1021 	-1 	 2 	 87 	0 	 0.7175 	 2.93125 	
-30 	 39 	 1014 	-1 	 2 	 87 	-0.21 	 0.16625 	 3.4125 	
-17 	 37 	 1017 	-1 	 2 	 87 	-0.46375 	 0.79625 	 4.05125 	
0 	 28 	 1023 	0 	 1 	 88 	-0.51625 	 0.55125 	 3.57 	
-1 	 15 	 1014 	0 	 0 	 90 	-0.3325 	 0.7 	 2.59875 	
11 	 31 	 1019 	0 	 1 	 88 	-0.11375 	 0.49875 	 2.14375 	
-5 	 0 	 1014 	0 	 0 	 90 	-0.1575 	 0.595 	 1.47 	
-6 	 28 	 1002 	0 	 1 	 88 	0.18375 	 0.04375 	 1.37375 	
-24 	 32 	 1030 	-1 	 1 	 88 	0.16625 	 0.39375 	 2.0825 	
-34 	 31 	 1021 	-1 	 1 	 88 	0.04375 	 0.42875 	 3.2375 	
-9 	 55 	 1015 	0 	 3 	 86 	0.0875 	 0.42 	 4.36625 	
-12 	 22 	 1017 	0 	 1 	 88 	-0.41125 	 1.04125 	 3.5 	
-39 	 32 	 1014 	-2 	 1 	 87 	-0.595 	 0.9975 	 2.2575 	
-24 	 2 	 1026 	-1 	 0 	 88 	-0.5775 	 1.05 	 3.75375 	
11 	 25 	 1009 	0 	 1 	 88 	-0.32375 	 1.015 	 4.2175 	
13 	 12 	 1014 	0 	 0 	 89 	-0.39375 	 0.49 	 2.4325 	
10 	 22 	 1025 	0 	 1 	 88 	-0.04375 	 0.60375 	 2.05625 	
0 	 28 	 1013 	0 	 1 	 88 	0.0175 	 0.39375 	 0.86625 	
-21 	 57 	 1014 	-1 	 3 	 86 	0.28 	 0.07 	 0.7875 	
-17 	 63 	 1010 	-1 	 3 	 86 	-0.0525 	 0.16625 	 1.4175 	
-22 	 46 	 1032 	-1 	 2 	 87 	-0.16625 	 0.6475 	 0.8575 	
